# Stacks v2.0b;  Phylip sequential; October 10, 2018
# Seq Pos	Locus ID	Column	Population
18490	15699	181	lc:W,fl:N,pl:T,
18491	15702	101	lc:S,fl:N,pl:S,
18492	15702	200	lc:K,fl:N,pl:N,
18493	15702	218	lc:Y,fl:N,pl:N,
18494	15704	154	lc:G,fl:N,pl:R,
18495	15705	126	lc:Y,fl:N,pl:T,
18496	15706	317	lc:N,fl:N,pl:M,
18497	15711	22	lc:G,fl:N,pl:K,
18498	15712	86	lc:N,fl:N,pl:R,
18499	15711	187	lc:G,fl:N,pl:R,
18500	15713	13	lc:R,fl:N,pl:R,
18501	15713	16	lc:S,fl:N,pl:S,
18502	15713	83	lc:W,fl:N,pl:W,
18503	15713	104	lc:K,fl:N,pl:K,
18504	15713	108	lc:R,fl:N,pl:R,
18505	15713	144	lc:R,fl:N,pl:R,
18506	15713	151	lc:K,fl:N,pl:K,
18507	15713	155	lc:W,fl:N,pl:W,
18508	15713	156	lc:M,fl:A,pl:M,
18509	15713	212	lc:R,fl:N,pl:R,
18510	15715	210	lc:Y,fl:N,pl:C,
18511	15718	38	lc:R,fl:R,pl:R,
18512	15718	60	lc:W,fl:W,pl:W,
18513	15718	89	lc:W,fl:W,pl:W,
18514	15718	162	lc:W,fl:N,pl:W,
18515	15718	293	lc:S,fl:N,pl:N,
18516	15721	180	lc:C,fl:M,pl:C,
18517	15726	197	lc:R,fl:N,pl:R,
18518	15726	217	lc:N,fl:N,pl:S,
18519	15731	48	lc:K,fl:N,pl:G,
18520	15732	53	lc:K,fl:K,pl:K,
18521	15732	119	lc:Y,fl:Y,pl:Y,
18522	15732	127	lc:Y,fl:Y,pl:Y,
18523	15732	137	lc:W,fl:W,pl:W,
18524	15732	143	lc:R,fl:N,pl:R,
18525	15732	148	lc:M,fl:N,pl:M,
18526	15732	179	lc:R,fl:N,pl:R,
18527	15732	200	lc:Y,fl:N,pl:Y,
18528	15732	212	lc:R,fl:N,pl:R,
18529	15732	225	lc:R,fl:N,pl:R,
18530	15732	230	lc:K,fl:N,pl:K,
18531	15732	232	lc:Y,fl:N,pl:Y,
18532	15732	239	lc:R,fl:N,pl:R,
18533	15732	241	lc:Y,fl:N,pl:Y,
18534	15732	242	lc:S,fl:N,pl:S,
18535	15732	254	lc:W,fl:N,pl:W,
18536	15732	265	lc:Y,fl:N,pl:Y,
18537	15732	289	lc:Y,fl:N,pl:Y,
18538	15732	340	lc:Y,fl:N,pl:N,
18539	15734	320	lc:Y,fl:N,pl:T,
18540	15738	144	lc:K,fl:N,pl:T,
18541	15740	240	lc:M,fl:N,pl:N,
18542	15747	121	lc:Y,fl:C,pl:C,
18543	15746	158	lc:A,fl:A,pl:R,
18544	15746	165	lc:A,fl:A,pl:R,
18545	15746	196	lc:T,fl:T,pl:K,
18546	15747	217	lc:M,fl:C,pl:C,
18547	15748	129	lc:R,fl:A,pl:R,
18548	15750	202	lc:W,fl:N,pl:T,
18549	15751	211	lc:K,fl:N,pl:G,
18550	15751	277	lc:K,fl:N,pl:T,
18551	15751	290	lc:M,fl:N,pl:A,
18552	15751	293	lc:S,fl:N,pl:N,
18553	15752	131	lc:G,fl:R,pl:G,
18554	15752	168	lc:T,fl:T,pl:K,
18555	15753	323	lc:M,fl:N,pl:N,
18556	15756	8	lc:R,fl:N,pl:A,
18557	15756	67	lc:Y,fl:N,pl:C,
18558	15756	233	lc:W,fl:N,pl:N,
18559	15757	306	lc:R,fl:N,pl:N,
18560	15757	308	lc:M,fl:N,pl:N,
18561	15762	71	lc:N,fl:R,pl:N,
18562	15766	264	lc:N,fl:N,pl:R,
18563	15766	191	lc:K,fl:N,pl:T,
18564	15768	245	lc:N,fl:N,pl:M,
18565	15771	31	lc:C,fl:N,pl:Y,
18566	15769	57	lc:R,fl:N,pl:R,
18567	15769	86	lc:K,fl:N,pl:G,
18568	15771	116	lc:C,fl:Y,pl:C,
18569	15771	136	lc:A,fl:R,pl:A,
18570	15771	144	lc:C,fl:Y,pl:C,
18571	15769	236	lc:R,fl:N,pl:A,
18572	15769	259	lc:N,fl:N,pl:M,
18573	15769	358	lc:S,fl:N,pl:N,
18574	15775	282	lc:K,fl:N,pl:N,
18575	15777	150	lc:M,fl:N,pl:N,
18576	15780	47	lc:K,fl:N,pl:T,
18577	15779	55	lc:Y,fl:N,pl:Y,
18578	15785	180	lc:A,fl:A,pl:M,
18579	15794	27	lc:G,fl:N,pl:K,
18580	15796	224	lc:T,fl:N,pl:K,
18581	15798	135	lc:A,fl:A,pl:M,
18582	15805	150	lc:Y,fl:N,pl:Y,
18583	15805	163	lc:M,fl:N,pl:A,
18584	15805	165	lc:R,fl:N,pl:G,
18585	15806	345	lc:N,fl:N,pl:M,
18586	15811	39	lc:M,fl:N,pl:C,
18587	15811	45	lc:R,fl:N,pl:R,
18588	15812	10	lc:R,fl:N,pl:R,
18589	15814	43	lc:S,fl:C,pl:C,
18590	15815	89	lc:R,fl:N,pl:R,
18591	15815	132	lc:M,fl:N,pl:M,
18592	15815	133	lc:M,fl:N,pl:M,
18593	15815	188	lc:N,fl:N,pl:M,
18594	15815	382	lc:M,fl:N,pl:M,
18595	15818	165	lc:A,fl:N,pl:R,
18596	15818	223	lc:N,fl:N,pl:M,
18597	15822	108	lc:T,fl:N,pl:Y,
18598	15823	124	lc:Y,fl:T,pl:T,
18599	15823	155	lc:Y,fl:T,pl:T,
18600	15824	88	lc:S,fl:N,pl:N,
18601	15825	99	lc:T,fl:C,pl:C,
18602	15824	213	lc:S,fl:N,pl:N,
18603	15824	220	lc:Y,fl:N,pl:N,
18604	15825	230	lc:K,fl:T,pl:K,
18605	15828	140	lc:K,fl:N,pl:T,
18606	15828	191	lc:A,fl:N,pl:W,
18607	15832	149	lc:A,fl:M,pl:A,
18608	15832	219	lc:T,fl:T,pl:W,
18609	15836	76	lc:C,fl:Y,pl:C,
18610	15836	79	lc:T,fl:Y,pl:T,
18611	15836	93	lc:C,fl:S,pl:C,
18612	15836	100	lc:G,fl:R,pl:G,
18613	15836	102	lc:G,fl:K,pl:G,
18614	15836	107	lc:A,fl:R,pl:A,
18615	15837	108	lc:Y,fl:N,pl:C,
18616	15836	153	lc:A,fl:R,pl:A,
18617	15836	168	lc:C,fl:Y,pl:C,
18618	15837	237	lc:T,fl:N,pl:Y,
18619	15842	152	lc:M,fl:A,pl:A,
18620	15843	45	lc:S,fl:N,pl:G,
18621	15846	252	lc:K,fl:N,pl:N,
18622	15849	58	lc:N,fl:A,pl:C,
18623	15852	174	lc:A,fl:N,pl:W,
18624	15853	202	lc:K,fl:N,pl:N,
18625	15852	232	lc:C,fl:N,pl:M,
18626	15854	135	lc:Y,fl:N,pl:C,
18627	15854	263	lc:M,fl:N,pl:C,
18628	15858	24	lc:R,fl:A,pl:A,
18629	15858	84	lc:A,fl:W,pl:A,
18630	15858	210	lc:G,fl:R,pl:G,
18631	15858	240	lc:G,fl:R,pl:G,
18632	15858	266	lc:C,fl:Y,pl:C,
18633	15861	178	lc:M,fl:N,pl:C,
18634	15866	20	lc:R,fl:N,pl:R,
18635	15866	42	lc:K,fl:N,pl:K,
18636	15865	59	lc:G,fl:S,pl:G,
18637	15866	64	lc:W,fl:N,pl:N,
18638	15866	80	lc:Y,fl:N,pl:Y,
18639	15866	82	lc:G,fl:R,pl:G,
18640	15866	91	lc:M,fl:N,pl:M,
18641	15866	97	lc:M,fl:N,pl:M,
18642	15866	98	lc:K,fl:N,pl:K,
18643	15866	100	lc:M,fl:N,pl:M,
18644	15866	171	lc:Y,fl:N,pl:Y,
18645	15866	182	lc:R,fl:N,pl:R,
18646	15866	207	lc:R,fl:N,pl:R,
18647	15866	234	lc:K,fl:N,pl:K,
18648	15866	249	lc:W,fl:N,pl:N,
18649	15868	86	lc:Y,fl:N,pl:T,
18650	15868	133	lc:C,fl:M,pl:C,
18651	15868	213	lc:M,fl:N,pl:A,
18652	15869	189	lc:R,fl:G,pl:G,
18653	15870	199	lc:K,fl:N,pl:T,
18654	15870	216	lc:K,fl:T,pl:T,
18655	15869	240	lc:W,fl:N,pl:A,
18656	15878	148	lc:Y,fl:N,pl:N,
18657	15877	242	lc:Y,fl:N,pl:T,
18658	15877	262	lc:N,fl:N,pl:M,
18659	15881	307	lc:C,fl:N,pl:Y,
18660	15882	26	lc:W,fl:N,pl:A,
18661	15883	128	lc:Y,fl:C,pl:C,
18662	15882	137	lc:T,fl:N,pl:W,
18663	15882	264	lc:Y,fl:N,pl:N,
18664	15885	46	lc:R,fl:N,pl:G,
18665	15885	61	lc:Y,fl:N,pl:C,
18666	15885	62	lc:C,fl:N,pl:S,
18667	15885	71	lc:N,fl:N,pl:R,
18668	15885	97	lc:M,fl:N,pl:M,
18669	15885	102	lc:Y,fl:N,pl:T,
18670	15885	103	lc:K,fl:N,pl:K,
18671	15885	107	lc:N,fl:N,pl:W,
18672	15884	369	lc:K,fl:N,pl:N,
18673	15887	24	lc:S,fl:N,pl:S,
18674	15887	80	lc:Y,fl:N,pl:Y,
18675	15887	95	lc:R,fl:N,pl:R,
18676	15887	107	lc:K,fl:N,pl:K,
18677	15887	116	lc:Y,fl:N,pl:Y,
18678	15887	141	lc:R,fl:N,pl:R,
18679	15887	142	lc:M,fl:N,pl:M,
18680	15887	152	lc:Y,fl:N,pl:Y,
18681	15887	229	lc:R,fl:N,pl:R,
18682	15887	235	lc:Y,fl:N,pl:Y,
18683	15887	246	lc:Y,fl:N,pl:Y,
18684	15891	44	lc:T,fl:N,pl:Y,
18685	15892	79	lc:S,fl:C,pl:S,
18686	15892	144	lc:Y,fl:N,pl:T,
18687	15892	237	lc:K,fl:K,pl:T,
18688	15892	281	lc:W,fl:N,pl:A,
18689	15892	282	lc:Y,fl:N,pl:C,
18690	15892	302	lc:R,fl:N,pl:G,
18691	15892	304	lc:R,fl:N,pl:G,
18692	15896	111	lc:Y,fl:N,pl:Y,
18693	15896	128	lc:Y,fl:N,pl:T,
18694	15896	149	lc:R,fl:N,pl:G,
18695	15894	150	lc:R,fl:N,pl:N,
18696	15896	193	lc:M,fl:N,pl:C,
18697	15896	233	lc:R,fl:N,pl:G,
18698	15896	246	lc:K,fl:N,pl:G,
18699	15894	264	lc:S,fl:N,pl:C,
18700	15898	14	lc:W,fl:W,pl:W,
18701	15898	83	lc:K,fl:K,pl:K,
18702	15898	85	lc:M,fl:M,pl:M,
18703	15898	128	lc:M,fl:M,pl:M,
18704	15897	130	lc:M,fl:N,pl:N,
18705	15898	149	lc:Y,fl:Y,pl:Y,
18706	15898	162	lc:Y,fl:Y,pl:Y,
18707	15898	180	lc:R,fl:R,pl:R,
18708	15898	240	lc:N,fl:N,pl:W,
18709	15898	262	lc:R,fl:N,pl:N,
18710	15898	266	lc:M,fl:N,pl:N,
18711	15899	89	lc:Y,fl:T,pl:T,
18712	15900	152	lc:N,fl:N,pl:W,
18713	15900	156	lc:N,fl:N,pl:R,
18714	15900	166	lc:N,fl:N,pl:Y,
18715	15900	275	lc:T,fl:N,pl:W,
18716	15901	79	lc:G,fl:G,pl:R,
18717	15902	120	lc:R,fl:N,pl:N,
18718	15904	142	lc:M,fl:N,pl:A,
18719	15904	178	lc:Y,fl:N,pl:T,
18720	15903	279	lc:R,fl:N,pl:N,
18721	15907	203	lc:M,fl:N,pl:M,
18722	15907	205	lc:M,fl:N,pl:M,
18723	15907	208	lc:W,fl:N,pl:W,
18724	15907	210	lc:R,fl:N,pl:R,
18725	15909	14	lc:Y,fl:N,pl:Y,
18726	15909	68	lc:Y,fl:N,pl:Y,
18727	15909	79	lc:Y,fl:N,pl:Y,
18728	15909	83	lc:Y,fl:N,pl:Y,
18729	15909	97	lc:K,fl:N,pl:K,
18730	15909	136	lc:M,fl:N,pl:M,
18731	15909	150	lc:S,fl:N,pl:N,
18732	15909	165	lc:R,fl:N,pl:N,
18733	15913	13	lc:K,fl:N,pl:K,
18734	15913	116	lc:Y,fl:N,pl:Y,
18735	15913	141	lc:W,fl:N,pl:N,
18736	15913	145	lc:R,fl:N,pl:N,
18737	15913	165	lc:N,fl:N,pl:W,
18738	15913	225	lc:Y,fl:N,pl:Y,
18739	15913	227	lc:N,fl:N,pl:Y,
18740	15915	53	lc:K,fl:N,pl:K,
18741	15914	97	lc:G,fl:N,pl:K,
18742	15915	307	lc:R,fl:N,pl:G,
18743	15922	293	lc:N,fl:N,pl:K,
18744	15922	296	lc:N,fl:N,pl:K,
18745	15925	28	lc:K,fl:N,pl:T,
18746	15926	47	lc:G,fl:N,pl:R,
18747	15927	161	lc:R,fl:A,pl:A,
18748	15928	161	lc:T,fl:N,pl:W,
18749	15930	229	lc:R,fl:N,pl:R,
18750	15934	69	lc:K,fl:N,pl:N,
18751	15934	93	lc:W,fl:N,pl:A,
18752	15937	75	lc:G,fl:C,pl:G,
18753	15939	108	lc:Y,fl:N,pl:T,
18754	15942	28	lc:A,fl:N,pl:R,
18755	15942	251	lc:T,fl:N,pl:W,
18756	15943	8	lc:C,fl:C,pl:Y,
18757	15944	204	lc:Y,fl:C,pl:C,
18758	15943	241	lc:W,fl:N,pl:W,
18759	15948	293	lc:W,fl:N,pl:N,
18760	15953	340	lc:R,fl:N,pl:N,
18761	15960	147	lc:C,fl:C,pl:Y,
18762	15964	24	lc:N,fl:N,pl:Y,
18763	15964	90	lc:N,fl:N,pl:K,
18764	15965	143	lc:K,fl:N,pl:K,
18765	15965	145	lc:R,fl:N,pl:R,
18766	15965	146	lc:W,fl:N,pl:W,
18767	15965	151	lc:R,fl:N,pl:R,
18768	15969	21	lc:C,fl:N,pl:M,
18769	15971	137	lc:G,fl:N,pl:R,
18770	15974	39	lc:N,fl:N,pl:R,
18771	15974	78	lc:N,fl:N,pl:M,
18772	15974	88	lc:N,fl:N,pl:S,
18773	15974	106	lc:N,fl:N,pl:Y,
18774	15974	118	lc:N,fl:N,pl:R,
18775	15974	132	lc:N,fl:N,pl:Y,
18776	15973	205	lc:K,fl:N,pl:T,
18777	15975	206	lc:G,fl:G,pl:R,
18778	15980	88	lc:W,fl:N,pl:A,
18779	15980	95	lc:M,fl:N,pl:A,
18780	15983	25	lc:M,fl:N,pl:M,
18781	15983	58	lc:S,fl:N,pl:S,
18782	15983	66	lc:W,fl:N,pl:W,
18783	15983	79	lc:Y,fl:N,pl:Y,
18784	15983	81	lc:S,fl:N,pl:S,
18785	15983	82	lc:W,fl:N,pl:W,
18786	15983	84	lc:M,fl:N,pl:M,
18787	15983	191	lc:R,fl:N,pl:R,
18788	15983	197	lc:W,fl:N,pl:W,
18789	15983	206	lc:Y,fl:N,pl:Y,
18790	15983	210	lc:Y,fl:N,pl:Y,
18791	15983	246	lc:N,fl:N,pl:R,
18792	15983	259	lc:N,fl:N,pl:Y,
18793	15988	28	lc:M,fl:N,pl:A,
18794	15985	114	lc:C,fl:S,pl:C,
18795	15985	168	lc:C,fl:Y,pl:C,
18796	15985	169	lc:A,fl:M,pl:A,
18797	15985	195	lc:G,fl:K,pl:G,
18798	15988	238	lc:W,fl:N,pl:T,
18799	15988	319	lc:R,fl:N,pl:G,
18800	15993	69	lc:R,fl:N,pl:R,
18801	15994	250	lc:A,fl:N,pl:R,
18802	15996	47	lc:M,fl:N,pl:M,
18803	15996	139	lc:M,fl:N,pl:M,
18804	15996	174	lc:M,fl:M,pl:M,
18805	15996	181	lc:R,fl:N,pl:R,
18806	15996	197	lc:W,fl:N,pl:W,
18807	15996	199	lc:S,fl:N,pl:S,
18808	15996	217	lc:R,fl:N,pl:R,
18809	15996	218	lc:R,fl:N,pl:R,
18810	15996	234	lc:R,fl:N,pl:N,
18811	15996	235	lc:M,fl:N,pl:N,
18812	15996	239	lc:R,fl:N,pl:N,
18813	15996	248	lc:R,fl:N,pl:N,
18814	15996	259	lc:W,fl:N,pl:N,
18815	15996	265	lc:Y,fl:N,pl:Y,
18816	15996	272	lc:K,fl:N,pl:N,
18817	15998	195	lc:N,fl:N,pl:R,
18818	15999	15	lc:Y,fl:N,pl:C,
18819	15999	324	lc:W,fl:N,pl:N,
18820	15999	325	lc:M,fl:N,pl:N,
18821	16002	52	lc:S,fl:N,pl:C,
18822	16003	208	lc:N,fl:N,pl:M,
18823	16003	301	lc:N,fl:N,pl:W,
18824	16003	356	lc:N,fl:N,pl:Y,
18825	16008	7	lc:N,fl:N,pl:K,
18826	16011	314	lc:R,fl:N,pl:N,
18827	16012	21	lc:R,fl:R,pl:R,
18828	16012	29	lc:R,fl:N,pl:R,
18829	16012	59	lc:W,fl:N,pl:W,
18830	16012	89	lc:R,fl:N,pl:R,
18831	16012	184	lc:N,fl:N,pl:K,
18832	16012	207	lc:W,fl:N,pl:W,
18833	16012	210	lc:K,fl:N,pl:K,
18834	16012	226	lc:R,fl:N,pl:R,
18835	16012	274	lc:R,fl:N,pl:N,
18836	16012	295	lc:C,fl:N,pl:Y,
18837	16014	84	lc:A,fl:R,pl:A,
18838	16014	85	lc:T,fl:T,pl:W,
18839	16018	191	lc:R,fl:N,pl:N,
18840	16020	64	lc:K,fl:N,pl:G,
18841	16019	192	lc:R,fl:N,pl:A,
18842	16020	288	lc:C,fl:N,pl:M,
18843	16022	82	lc:Y,fl:N,pl:Y,
18844	16022	116	lc:N,fl:N,pl:S,
18845	16022	122	lc:Y,fl:N,pl:C,
18846	16022	174	lc:N,fl:N,pl:Y,
18847	16022	190	lc:N,fl:N,pl:Y,
18848	16022	192	lc:N,fl:N,pl:W,
18849	16021	193	lc:C,fl:C,pl:Y,
18850	16023	21	lc:T,fl:K,pl:T,
18851	16023	30	lc:T,fl:K,pl:T,
18852	16023	79	lc:W,fl:W,pl:N,
18853	16028	30	lc:M,fl:N,pl:C,
18854	16028	227	lc:C,fl:N,pl:M,
18855	16032	71	lc:Y,fl:N,pl:Y,
18856	16032	180	lc:Y,fl:N,pl:N,
18857	16033	184	lc:M,fl:C,pl:C,
18858	16032	281	lc:Y,fl:N,pl:N,
18859	16033	359	lc:M,fl:N,pl:N,
18860	16039	205	lc:C,fl:N,pl:T,
18861	16046	148	lc:C,fl:C,pl:M,
18862	16049	21	lc:W,fl:W,pl:W,
18863	16049	42	lc:R,fl:R,pl:R,
18864	16049	60	lc:S,fl:S,pl:S,
18865	16049	155	lc:Y,fl:Y,pl:Y,
18866	16050	267	lc:M,fl:N,pl:A,
18867	16050	271	lc:R,fl:N,pl:N,
18868	16049	275	lc:Y,fl:N,pl:N,
18869	16052	26	lc:C,fl:S,pl:C,
18870	16052	86	lc:G,fl:R,pl:G,
18871	16052	92	lc:K,fl:G,pl:G,
18872	16052	128	lc:K,fl:K,pl:G,
18873	16052	136	lc:A,fl:R,pl:A,
18874	16052	205	lc:R,fl:N,pl:A,
18875	16051	231	lc:S,fl:N,pl:N,
18876	16054	40	lc:N,fl:N,pl:R,
18877	16054	124	lc:N,fl:N,pl:K,
18878	16054	131	lc:N,fl:N,pl:Y,
18879	16054	198	lc:N,fl:N,pl:M,
18880	16054	230	lc:N,fl:N,pl:M,
18881	16056	29	lc:W,fl:N,pl:W,
18882	16056	127	lc:Y,fl:N,pl:Y,
18883	16056	239	lc:Y,fl:N,pl:N,
18884	16057	228	lc:W,fl:N,pl:T,
18885	16065	74	lc:R,fl:N,pl:R,
18886	16064	197	lc:W,fl:N,pl:W,
18887	16066	21	lc:Y,fl:N,pl:Y,
18888	16066	94	lc:Y,fl:N,pl:Y,
18889	16066	297	lc:R,fl:N,pl:N,
18890	16069	83	lc:C,fl:C,pl:Y,
18891	16070	193	lc:Y,fl:N,pl:N,
18892	16073	75	lc:C,fl:N,pl:M,
18893	16074	12	lc:G,fl:R,pl:G,
18894	16075	99	lc:R,fl:N,pl:R,
18895	16074	170	lc:T,fl:Y,pl:T,
18896	16075	225	lc:Y,fl:N,pl:Y,
18897	16074	230	lc:C,fl:Y,pl:C,
18898	16075	232	lc:S,fl:N,pl:S,
18899	16076	9	lc:Y,fl:Y,pl:Y,
18900	16076	11	lc:K,fl:N,pl:K,
18901	16076	46	lc:R,fl:N,pl:R,
18902	16076	57	lc:Y,fl:N,pl:Y,
18903	16076	88	lc:K,fl:N,pl:K,
18904	16076	130	lc:R,fl:N,pl:R,
18905	16076	131	lc:M,fl:N,pl:M,
18906	16076	132	lc:W,fl:N,pl:W,
18907	16076	142	lc:W,fl:N,pl:W,
18908	16076	154	lc:Y,fl:N,pl:Y,
18909	16076	193	lc:Y,fl:N,pl:Y,
18910	16076	235	lc:Y,fl:N,pl:Y,
18911	16076	243	lc:Y,fl:N,pl:Y,
18912	16076	246	lc:Y,fl:N,pl:Y,
18913	16076	249	lc:M,fl:N,pl:M,
18914	16076	250	lc:R,fl:N,pl:R,
18915	16076	260	lc:K,fl:N,pl:K,
18916	16076	285	lc:M,fl:N,pl:M,
18917	16079	146	lc:R,fl:N,pl:R,
18918	16081	188	lc:W,fl:N,pl:N,
18919	16081	233	lc:W,fl:N,pl:N,
18920	16080	249	lc:Y,fl:N,pl:N,
18921	16081	292	lc:R,fl:N,pl:N,
18922	16082	24	lc:K,fl:N,pl:K,
18923	16083	39	lc:M,fl:N,pl:C,
18924	16082	52	lc:Y,fl:N,pl:Y,
18925	16082	55	lc:Y,fl:N,pl:Y,
18926	16082	59	lc:R,fl:N,pl:R,
18927	16082	66	lc:S,fl:N,pl:S,
18928	16082	68	lc:M,fl:N,pl:M,
18929	16082	70	lc:Y,fl:N,pl:Y,
18930	16082	73	lc:S,fl:N,pl:S,
18931	16082	74	lc:R,fl:N,pl:R,
18932	16082	81	lc:Y,fl:N,pl:Y,
18933	16082	134	lc:Y,fl:N,pl:Y,
18934	16082	143	lc:W,fl:N,pl:W,
18935	16082	144	lc:R,fl:N,pl:R,
18936	16082	152	lc:W,fl:N,pl:W,
18937	16082	193	lc:W,fl:N,pl:W,
18938	16082	219	lc:Y,fl:N,pl:Y,
18939	16082	222	lc:Y,fl:N,pl:Y,
18940	16082	230	lc:K,fl:N,pl:K,
18941	16082	236	lc:W,fl:N,pl:W,
18942	16082	238	lc:Y,fl:N,pl:Y,
18943	16082	241	lc:R,fl:N,pl:R,
18944	16082	252	lc:M,fl:N,pl:N,
18945	16082	261	lc:K,fl:N,pl:N,
18946	16082	263	lc:M,fl:N,pl:N,
18947	16082	271	lc:M,fl:N,pl:M,
18948	16082	282	lc:Y,fl:N,pl:Y,
18949	16082	285	lc:S,fl:N,pl:S,
18950	16082	290	lc:Y,fl:N,pl:N,
18951	16084	36	lc:S,fl:S,pl:S,
18952	16084	54	lc:W,fl:N,pl:W,
18953	16084	56	lc:M,fl:N,pl:M,
18954	16084	146	lc:R,fl:N,pl:N,
18955	16084	148	lc:R,fl:N,pl:N,
18956	16084	224	lc:Y,fl:N,pl:N,
18957	16084	252	lc:W,fl:N,pl:N,
18958	16084	258	lc:Y,fl:N,pl:Y,
18959	16084	384	lc:K,fl:N,pl:N,
18960	16088	80	lc:W,fl:N,pl:T,
18961	16090	38	lc:N,fl:N,pl:R,
18962	16091	260	lc:R,fl:N,pl:G,
18963	16095	59	lc:K,fl:N,pl:K,
18964	16097	7	lc:M,fl:N,pl:N,
18965	16100	9	lc:R,fl:N,pl:R,
18966	16105	228	lc:T,fl:N,pl:Y,
18967	16108	15	lc:N,fl:N,pl:Y,
18968	16108	133	lc:N,fl:N,pl:Y,
18969	16110	108	lc:S,fl:G,pl:G,
18970	16111	357	lc:N,fl:M,pl:N,
18971	16112	300	lc:N,fl:N,pl:W,
18972	16119	105	lc:R,fl:N,pl:R,
18973	16119	136	lc:Y,fl:N,pl:Y,
18974	16119	140	lc:T,fl:Y,pl:T,
18975	16121	111	lc:G,fl:N,pl:K,
18976	16123	70	lc:K,fl:N,pl:G,
18977	16122	275	lc:R,fl:N,pl:G,
18978	16125	8	lc:G,fl:N,pl:R,
18979	16124	51	lc:G,fl:N,pl:K,
18980	16128	262	lc:N,fl:N,pl:R,
18981	16131	181	lc:Y,fl:N,pl:T,
18982	16133	18	lc:R,fl:N,pl:R,
18983	16132	104	lc:K,fl:N,pl:G,
18984	16132	187	lc:M,fl:N,pl:C,
18985	16138	194	lc:G,fl:N,pl:K,
18986	16143	82	lc:Y,fl:N,pl:Y,
18987	16146	126	lc:R,fl:N,pl:G,
18988	16147	63	lc:Y,fl:N,pl:C,
18989	16152	94	lc:M,fl:N,pl:M,
18990	16154	217	lc:M,fl:N,pl:A,
18991	16157	241	lc:W,fl:N,pl:N,
18992	16157	284	lc:Y,fl:N,pl:N,
18993	16159	181	lc:A,fl:N,pl:C,
18994	16159	183	lc:A,fl:N,pl:T,
18995	16159	285	lc:Y,fl:N,pl:N,
18996	16163	111	lc:M,fl:N,pl:C,
18997	16162	121	lc:R,fl:N,pl:N,
18998	16165	89	lc:S,fl:S,pl:S,
18999	16165	104	lc:R,fl:R,pl:R,
19000	16165	113	lc:K,fl:K,pl:K,
19001	16165	131	lc:R,fl:R,pl:R,
19002	16165	194	lc:G,fl:R,pl:G,
19003	16165	233	lc:Y,fl:N,pl:Y,
19004	16165	266	lc:Y,fl:N,pl:Y,
19005	16169	191	lc:T,fl:G,pl:T,
19006	16171	146	lc:K,fl:N,pl:G,
19007	16170	158	lc:N,fl:N,pl:R,
19008	16170	176	lc:N,fl:N,pl:M,
19009	16170	200	lc:N,fl:N,pl:Y,
19010	16170	201	lc:N,fl:N,pl:R,
19011	16170	210	lc:N,fl:N,pl:Y,
19012	16170	225	lc:N,fl:N,pl:K,
19013	16170	233	lc:N,fl:N,pl:Y,
19014	16170	234	lc:N,fl:N,pl:R,
19015	16173	67	lc:R,fl:N,pl:G,
19016	16172	297	lc:Y,fl:N,pl:Y,
19017	16174	140	lc:M,fl:N,pl:A,
19018	16179	236	lc:M,fl:N,pl:C,
19019	16178	243	lc:Y,fl:N,pl:N,
19020	16178	252	lc:K,fl:N,pl:T,
19021	16178	258	lc:Y,fl:N,pl:N,
19022	16180	151	lc:C,fl:N,pl:Y,
19023	16181	213	lc:C,fl:N,pl:Y,
19024	16181	254	lc:R,fl:R,pl:R,
19025	16181	270	lc:M,fl:N,pl:N,
19026	16184	37	lc:N,fl:N,pl:W,
19027	16184	201	lc:C,fl:N,pl:Y,
19028	16184	248	lc:N,fl:N,pl:R,
19029	16184	252	lc:N,fl:N,pl:R,
19030	16184	261	lc:N,fl:N,pl:Y,
19031	16184	288	lc:N,fl:N,pl:R,
19032	16188	81	lc:Y,fl:Y,pl:Y,
19033	16188	114	lc:R,fl:R,pl:R,
19034	16188	162	lc:K,fl:K,pl:K,
19035	16187	170	lc:K,fl:N,pl:G,
19036	16188	178	lc:R,fl:N,pl:R,
19037	16189	248	lc:M,fl:N,pl:N,
19038	16188	223	lc:N,fl:K,pl:K,
19039	16189	51	lc:W,fl:N,pl:N,
19040	16190	203	lc:Y,fl:N,pl:C,
19041	16196	226	lc:T,fl:G,pl:G,
19042	16200	184	lc:T,fl:N,pl:G,
19043	16201	113	lc:Y,fl:N,pl:T,
19044	16202	161	lc:Y,fl:N,pl:C,
19045	16205	87	lc:M,fl:N,pl:C,
19046	16204	166	lc:Y,fl:C,pl:Y,
19047	16213	39	lc:Y,fl:N,pl:T,
19048	16212	53	lc:Y,fl:N,pl:Y,
19049	16212	55	lc:R,fl:N,pl:R,
19050	16213	64	lc:Y,fl:N,pl:C,
19051	16212	266	lc:M,fl:N,pl:C,
19052	16216	51	lc:Y,fl:Y,pl:Y,
19053	16216	135	lc:K,fl:K,pl:K,
19054	16216	145	lc:Y,fl:Y,pl:Y,
19055	16217	165	lc:N,fl:N,pl:M,
19056	16216	174	lc:R,fl:N,pl:R,
19057	16216	190	lc:Y,fl:N,pl:Y,
19058	16216	191	lc:M,fl:N,pl:M,
19059	16216	193	lc:S,fl:N,pl:S,
19060	16217	226	lc:C,fl:N,pl:M,
